Column	key	total_citesOrg	URL_Citaciones	Actualizaciones	Incremento_Actualizacion	Cambios_Datos	Indexacion_MesAnterior	IPT	numberOfRecords	nombrecorto	type	organization	title	DOI_URL	created	year	month	day	modified	year-mod	month-mod	day-mod	version	NombreCorto_Org	Logo	typeOrg	publishingOrganizationKey	URLSocio
2201	707cb1ed-19e4-41b0-9ffa-d9251e2e03bf	691	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=cccff716-2694-4209-9f9e-2f7a484465a0		0.0	1	5600.0	sib	5600.0	genero_piper_hua	Registros biologicos	Universidad de Antioquia	Registros biológicos del género Piper en el herbario HUA	http://doi.org/10.15472/hyvyhz	2013-02-07	2013	02	07	2021-02-01	2021	02	01	7.3	UdeA	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-udea.png	Academia	cccff716-2694-4209-9f9e-2f7a484465a0	http://www.gbif.org/publisher/cccff716-2694-4209-9f9e-2f7a484465a0
2202	9ea3418b-790c-4932-acd1-90656498cae5	466	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=58c7e325-82fc-446d-9406-851b4d357db7		0.0	1	450.0	sib	450.0	amiferos_unarino	Registros biologicos	Universidad de Nariño	Colección de mamíferos voladores y no voladores de la Universidad de Nariño	http://doi.org/10.15472/zska7m	2013-02-01	2013	02	01	2021-05-07	2021	05	07	5.3	UdeNar	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-udenar.png	Academia	58c7e325-82fc-446d-9406-851b4d357db7	http://www.gbif.org/publisher/58c7e325-82fc-446d-9406-851b4d357db7
2203	e77cff6f-d496-4775-8c9d-6f784faaf6e5	466	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=58c7e325-82fc-446d-9406-851b4d357db7		0.0	1	1249.0	sib	1249.0	ornitologica_universidad_de_narino	Registros biologicos	Universidad de Nariño	Colección Ornitológica de la Universidad de Nariño	http://doi.org/10.15472/dbowdj	2013-02-01	2013	02	01	2021-03-03	2021	03	03	4.7	UdeNar	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-udenar.png	Academia	58c7e325-82fc-446d-9406-851b4d357db7	http://www.gbif.org/publisher/58c7e325-82fc-446d-9406-851b4d357db7
2204	5f11d83e-4276-4cc0-93f4-86918b390383	563	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=478a9e81-e716-42dc-a68d-03487953a32e		0.0	1	2039.0	sib	2039.0	mls-sau-2011	Registros biologicos	Universidad de la Salle	Colección de Saurios Museo de La Salle Bogotá (MLS)	http://doi.org/10.15472/1ymc6r	2013-01-24	2013	01	24	2022-01-21	2022	01	21	3.11	La Salle	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-lasalle.png	Academia	478a9e81-e716-42dc-a68d-03487953a32e	http://www.gbif.org/publisher/478a9e81-e716-42dc-a68d-03487953a32e
2205	3dac6c1a-ef35-4804-9a7e-df3fd20621b3	563	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=478a9e81-e716-42dc-a68d-03487953a32e		0.0	1	13715.0	sib	13715.0	bog-2011	Registros biologicos	Universidad de la Salle	Herbario Museo de La Salle Bogotá (BOG)	http://doi.org/10.15472/ppzpea	2013-01-24	2013	01	24	2022-01-21	2022	01	21	3.7	La Salle	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-lasalle.png	Academia	478a9e81-e716-42dc-a68d-03487953a32e	http://www.gbif.org/publisher/478a9e81-e716-42dc-a68d-03487953a32e
2206	5f19459c-0da2-4d2a-8180-87a917410b07	563	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=478a9e81-e716-42dc-a68d-03487953a32e		0.0	1	2177.0	sib	2177.0	mls-anf-2011	Registros biologicos	Universidad de la Salle	Colección de Anfibios Museo de La Salle Bogotá (MLS)	http://doi.org/10.15472/imntpn	2013-01-24	2013	01	24	2022-02-15	2022	02	15	4.8	La Salle	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-lasalle.png	Academia	478a9e81-e716-42dc-a68d-03487953a32e	http://www.gbif.org/publisher/478a9e81-e716-42dc-a68d-03487953a32e
2207	550ade26-0e93-4ffe-8467-9942382ba3ed	563	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=478a9e81-e716-42dc-a68d-03487953a32e		0.0	1	3095.0	sib	3095.0	mls-of-2011	Registros biologicos	Universidad de la Salle	Colección de Ofidios Museo de La Salle Bogotá (MLS)	http://doi.org/10.15472/gnumbe	2013-01-24	2013	01	24	2021-02-01	2021	02	01	4.5	La Salle	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-lasalle.png	Academia	478a9e81-e716-42dc-a68d-03487953a32e	http://www.gbif.org/publisher/478a9e81-e716-42dc-a68d-03487953a32e
2208	4ec90048-9a58-4f98-9a67-93a04e6c351a	563	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=478a9e81-e716-42dc-a68d-03487953a32e		0.0	1	49.0	sib	49.0	mls-coco-2011	Registros biologicos	Universidad de la Salle	Colección de Cocodrilos y Caimanes Museo de La Salle Bogotá (MLS)	http://doi.org/10.15472/wns8et	2013-01-24	2013	01	24	2021-04-05	2021	04	05	4.4	La Salle	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-lasalle.png	Academia	478a9e81-e716-42dc-a68d-03487953a32e	http://www.gbif.org/publisher/478a9e81-e716-42dc-a68d-03487953a32e
2209	027c10bb-9fab-4236-982f-224d0f749c49	563	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=478a9e81-e716-42dc-a68d-03487953a32e		0.0	1	249.0	sib	249.0	mls-sal-2011	Registros biologicos	Universidad de la Salle	Colección de Salamandras Museo de La Salle Bogotá (MLS)	http://doi.org/10.15472/rbmdzu	2013-01-24	2013	01	24	2022-01-25	2022	01	25	4.7	La Salle	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-lasalle.png	Academia	478a9e81-e716-42dc-a68d-03487953a32e	http://www.gbif.org/publisher/478a9e81-e716-42dc-a68d-03487953a32e
2210	80702d10-eaef-45e1-9419-ca3df36ec86f	563	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=478a9e81-e716-42dc-a68d-03487953a32e		0.0	1	252.0	sib	252.0	mls-quel-2011	Registros biologicos	Universidad de la Salle	Colección de Quelonios Museo de La Salle Bogotá (MLS)	http://doi.org/10.15472/df7ko5	2013-01-24	2013	01	24	2022-01-21	2022	01	21	5.6	La Salle	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-lasalle.png	Academia	478a9e81-e716-42dc-a68d-03487953a32e	http://www.gbif.org/publisher/478a9e81-e716-42dc-a68d-03487953a32e
2211	085a42b1-cc01-45c4-b21f-0a45833a8008	346	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=c803f6f5-2c6a-4b41-8c15-768d48ef1c8c		0.0	1	191.0	sib	191.0	abc-2009-herpetofauna	Registros biologicos	Asociación de Becarios del Casanare	Herpetofauna laguna El Tinije	http://doi.org/10.15472/grkjyh	2012-12-28	2012	12	28	2018-01-15	2018	01	15	5.2	ABC	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-abc.png	ONG	c803f6f5-2c6a-4b41-8c15-768d48ef1c8c	http://www.gbif.org/publisher/c803f6f5-2c6a-4b41-8c15-768d48ef1c8c
2212	4f0327bb-d1e2-4692-a893-7c09d9f2bf68	346	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=c803f6f5-2c6a-4b41-8c15-768d48ef1c8c		0.0	1	163.0	sib	163.0	abc-2009-entomofauna	Registros biologicos	Asociación de Becarios del Casanare	Entomofauna laguna El Tinije	http://doi.org/10.15472/hv0emo	2012-12-28	2012	12	28	2018-01-15	2018	01	15	5.6	ABC	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-abc.png	ONG	c803f6f5-2c6a-4b41-8c15-768d48ef1c8c	http://www.gbif.org/publisher/c803f6f5-2c6a-4b41-8c15-768d48ef1c8c
2213	3b8f8089-0261-4ec1-829c-1f17828fbd96	346	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=c803f6f5-2c6a-4b41-8c15-768d48ef1c8c		0.0	1	314.0	sib	314.0	abc-2009-peces	Registros biologicos	Asociación de Becarios del Casanare	Peces laguna El Tinije	http://doi.org/10.15472/qdrgts	2012-12-28	2012	12	28	2018-01-15	2018	01	15	7.2	ABC	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-abc.png	ONG	c803f6f5-2c6a-4b41-8c15-768d48ef1c8c	http://www.gbif.org/publisher/c803f6f5-2c6a-4b41-8c15-768d48ef1c8c
2214	983c4ccb-377d-412f-9eb8-6d96d0c620fa	203	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=04ce62dd-30ec-4d98-8b30-b09cafc3ac38		0.0	1	4290.0	sib	4290.0	isagen-2009-46-2978	Registros biologicos	ISAGEN S.A. E.S.P.	Registros biológicos de especies de fauna vertebrada terrestre en las centrales de San Carlos y Jaguas - 2009	http://doi.org/10.15472/fgpjnl	2012-12-07	2012	12	07	2018-01-17	2018	01	17	10.2	Isagen	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-isagen.png	Empresas	04ce62dd-30ec-4d98-8b30-b09cafc3ac38	http://www.gbif.org/publisher/04ce62dd-30ec-4d98-8b30-b09cafc3ac38
2215	80b04889-7270-41bd-a17c-58f313e04212	203	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=04ce62dd-30ec-4d98-8b30-b09cafc3ac38		0.0	1	1871.0	sib	1871.0	isagen-2009-46-3004	Registros biologicos	ISAGEN S.A. E.S.P.	Registros biológicos de especies de fauna vertebrada terrestre en la central hidroeléctrica Miel I - 2009	http://doi.org/10.15472/5xtrrr	2012-12-06	2012	12	06	2021-01-27	2021	01	27	4.3	Isagen	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-isagen.png	Empresas	04ce62dd-30ec-4d98-8b30-b09cafc3ac38	http://www.gbif.org/publisher/04ce62dd-30ec-4d98-8b30-b09cafc3ac38
2216	acdf883a-82fc-4181-bbdc-6f47d46e8b6c	346	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=c803f6f5-2c6a-4b41-8c15-768d48ef1c8c		0.0	1	593.0	sib	593.0	abc-2009-murcielagos	Registros biologicos	Asociación de Becarios del Casanare	Mamíferos voladores laguna El Tinije	http://doi.org/10.15472/ch49b6	2012-12-04	2012	12	04	2018-01-15	2018	01	15	6.6	ABC	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-abc.png	ONG	c803f6f5-2c6a-4b41-8c15-768d48ef1c8c	http://www.gbif.org/publisher/c803f6f5-2c6a-4b41-8c15-768d48ef1c8c
2217	2618e878-7e19-412d-99e3-f12a8aa23ebb	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	8786.0	iavh	8786.0	reptiles_coleccion_instituto_humboldt	Registros biologicos	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Colección de Reptiles del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH-R)	http://doi.org/10.15472/bg0gnd	2012-12-04	2012	12	04	2022-02-02	2022	02	02	23.4	IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
2218	b1907aa0-00b4-4e42-9ae3-d1640927fa91	346	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=c803f6f5-2c6a-4b41-8c15-768d48ef1c8c		0.0	1	1102.0	sib	1102.0	abc-2009-plantas	Registros biologicos	Asociación de Becarios del Casanare	Plantas laguna El Tinije	http://doi.org/10.15472/lv7ytd	2012-12-04	2012	12	04	2018-01-15	2018	01	15	6.2	ABC	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-abc.png	ONG	c803f6f5-2c6a-4b41-8c15-768d48ef1c8c	http://www.gbif.org/publisher/c803f6f5-2c6a-4b41-8c15-768d48ef1c8c
2219	b9fc6957-38db-4f3f-819f-a44fb4dff293	269	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=15b278a8-1356-4f7b-ba32-3c733c3d0aac		0.0	1	1668.0	sib	1668.0	corantioquia-2008-helechos	Registros biologicos	Corantioquia - Corporación Autónoma Regional del Centro de Antioquia	Helechos de la jurisdicción de Corantioquia	http://doi.org/10.15472/k4cbxw	2012-12-01	2012	12	01	2021-02-10	2021	02	10	4.5	Corantioquia	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-corantioquia.png	Autoridades Ambientales	15b278a8-1356-4f7b-ba32-3c733c3d0aac	http://www.gbif.org/publisher/15b278a8-1356-4f7b-ba32-3c733c3d0aac
2220	371b386a-d67b-4646-897e-a27cc1101067	269	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=15b278a8-1356-4f7b-ba32-3c733c3d0aac		0.0	1	12109.0	sib	12109.0	corantioquia-2008-fauna	Registros biologicos	Corantioquia - Corporación Autónoma Regional del Centro de Antioquia	Inventario de fauna presente en la jurisdicción de Corantioquia	http://doi.org/10.15472/mczrsz	2012-12-01	2012	12	01	2021-03-23	2021	03	23	4.7	Corantioquia	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-corantioquia.png	Autoridades Ambientales	15b278a8-1356-4f7b-ba32-3c733c3d0aac	http://www.gbif.org/publisher/15b278a8-1356-4f7b-ba32-3c733c3d0aac
2221	a38c4b7c-4f02-4891-9655-607391a9288b	79	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=6fd43b88-b13f-4547-94ab-1720f2a3b7ed		0.0	1	205.0	sib	205.0	recuperacion_natural_cultural_snsm	Registros biologicos	Fundación Pro-Sierra Nevada de Santa Marta	Fortalecimiento de los procesos de recuperación natural y cultural en la Sierra Nevada de Santa Marta	http://doi.org/10.15472/ehkyac	2012-11-28	2012	11	28	2021-12-10	2021	12	10	4.3	Fund. Pro-Sierra Nevada	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-prosierra.png	ONG	6fd43b88-b13f-4547-94ab-1720f2a3b7ed	http://www.gbif.org/publisher/6fd43b88-b13f-4547-94ab-1720f2a3b7ed
2222	c7ecf786-d4ab-4708-87da-bc34e542be44	266	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=fe602f47-b553-4291-b6e5-197b9837e167		0.0	1	3664.0	sib	3664.0	fnc_plantas_biodiversidad_sector_cafetero	Registros biologicos	Federación Nacional de Cafeteros de Colombia	"Primera caracterización biológica de plantas del proyecto ""Incorporación de la Biodiversidad en el sector cafetero en Colombia"""	http://doi.org/10.15472/o58kme	2012-11-28	2012	11	28	2022-01-19	2022	01	19	9.7	Cafeteros de Colombia	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-fnc.png	Empresas	fe602f47-b553-4291-b6e5-197b9837e167	http://www.gbif.org/publisher/fe602f47-b553-4291-b6e5-197b9837e167
2223	6e2745d1-ebfe-400a-ae9f-81b405ae09bb	266	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=fe602f47-b553-4291-b6e5-197b9837e167		0.0	1	1138.0	sib	1138.0	fnc_hormigas_biodiversidad_sector_cafetero	Registros biologicos	Federación Nacional de Cafeteros de Colombia	"Primera caracterización biológica de hormigas del proyecto ""Incorporación de la Biodiversidad en el sector cafetero en Colombia"""	http://doi.org/10.15472/ntjabq	2012-11-28	2012	11	28	2022-01-19	2022	01	19	8.3	Cafeteros de Colombia	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-fnc.png	Empresas	fe602f47-b553-4291-b6e5-197b9837e167	http://www.gbif.org/publisher/fe602f47-b553-4291-b6e5-197b9837e167
2224	5060bce6-8155-46e2-b1dd-20c2041f2a2a	266	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=fe602f47-b553-4291-b6e5-197b9837e167		0.0	1	8026.0	sib	8026.0	fnc_aves_biodiversidad_sector_cafetero	Registros biologicos	Federación Nacional de Cafeteros de Colombia	"Primera caracterización biológica de aves del proyecto ""Incorporación de la Biodiversidad en el sector cafetero en Colombia"""	http://doi.org/10.15472/lqfb2z	2012-11-28	2012	11	28	2021-02-15	2021	02	15	9.2	Cafeteros de Colombia	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-fnc.png	Empresas	fe602f47-b553-4291-b6e5-197b9837e167	http://www.gbif.org/publisher/fe602f47-b553-4291-b6e5-197b9837e167
2225	db0fb078-4134-4dbd-893a-cf7749d33929	203	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=04ce62dd-30ec-4d98-8b30-b09cafc3ac38		0.0	1	4982.0	sib	4982.0	isagen-2008-46-2421	Registros biologicos	ISAGEN S.A. E.S.P.	Registros biológicos de especies de fauna vertebrada terrestre en las centrales de San Carlos y Jaguas - 2007	http://doi.org/10.15472/kgovhx	2012-11-28	2012	11	28	2018-01-17	2018	01	17	5.3	Isagen	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-isagen.png	Empresas	04ce62dd-30ec-4d98-8b30-b09cafc3ac38	http://www.gbif.org/publisher/04ce62dd-30ec-4d98-8b30-b09cafc3ac38
2226	79a4574f-a80a-4bd7-9f61-a17c16ef606e	203	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=04ce62dd-30ec-4d98-8b30-b09cafc3ac38		0.0	1	2413.0	sib	2413.0	isagen-2008-46-2300	Registros biologicos	ISAGEN S.A. E.S.P.	Registros biológicos de especies de fauna vertebrada terrestre en la central hidroeléctrica Miel I - 2007	http://doi.org/10.15472/22xftg	2012-11-28	2012	11	28	2022-01-24	2022	01	24	4.3	Isagen	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-isagen.png	Empresas	04ce62dd-30ec-4d98-8b30-b09cafc3ac38	http://www.gbif.org/publisher/04ce62dd-30ec-4d98-8b30-b09cafc3ac38
2227	f04bedf8-9c2b-4816-a1fe-c68a1d607e06	203	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=04ce62dd-30ec-4d98-8b30-b09cafc3ac38		0.0	1	4685.0	sib	4685.0	isagen-2008-46-2096	Registros biologicos	ISAGEN S.A. E.S.P.	Registros biológicos de especies de fauna vertebrada terrestre en las centrales de San Carlos y Jaguas - 2006	http://doi.org/10.15472/p3246n	2012-11-28	2012	11	28	2018-01-17	2018	01	17	4.2	Isagen	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-isagen.png	Empresas	04ce62dd-30ec-4d98-8b30-b09cafc3ac38	http://www.gbif.org/publisher/04ce62dd-30ec-4d98-8b30-b09cafc3ac38
2228	94687f6b-6723-46a3-90d8-5a06b843291c	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	22127.0	iavh	22127.0	bancosonidos	Registros biologicos	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Colección de Sonidos Ambientales del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH-CSA)	http://doi.org/10.15472/scqpmf	2012-11-27	2012	11	27	2022-03-18	2022	03	18	10.4	IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
2229	d21209bf-b1e0-4a97-9861-9868cb461786	163	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=567cdb5e-5bb3-42e1-ae07-ffa6fc60b56e		0.0	1	6757.0	sib	6757.0	selva-2010-aves	Registros biologicos	Asociación SELVA: Investigación para la Conservación en el Neotrópico	Anillamiento de Aves Sierra Nevada de Santa Marta - Proyecto Cruzando el Caribe	http://doi.org/10.15472/2kwarh	2012-11-01	2012	11	01	2021-03-17	2021	03	17	7.1	SELVA	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-selva.png	ONG	567cdb5e-5bb3-42e1-ae07-ffa6fc60b56e	http://www.gbif.org/publisher/567cdb5e-5bb3-42e1-ae07-ffa6fc60b56e
2230	342dd753-d406-499e-8f7a-41c1e228276d	346	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=c803f6f5-2c6a-4b41-8c15-768d48ef1c8c		0.0	1	58.0	sib	58.0	abc-2009-mamiferos	Registros biologicos	Asociación de Becarios del Casanare	Mamíferos laguna El Tinije	http://doi.org/10.15472/qfzte0	2012-10-26	2012	10	26	2018-01-15	2018	01	15	7.2	ABC	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-abc.png	ONG	c803f6f5-2c6a-4b41-8c15-768d48ef1c8c	http://www.gbif.org/publisher/c803f6f5-2c6a-4b41-8c15-768d48ef1c8c
2231	86edb965-2c51-4298-b527-2fa75c2d58e4	346	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=c803f6f5-2c6a-4b41-8c15-768d48ef1c8c		0.0	1	3477.0	sib	3477.0	abc-2009-aves	Registros biologicos	Asociación de Becarios del Casanare	Aves laguna El Tinije	http://doi.org/10.15472/rka8qz	2012-10-26	2012	10	26	2018-01-15	2018	01	15	6.2	ABC	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-abc.png	ONG	c803f6f5-2c6a-4b41-8c15-768d48ef1c8c	http://www.gbif.org/publisher/c803f6f5-2c6a-4b41-8c15-768d48ef1c8c
2232	1edd9aea-2fc9-4789-abc6-7826e88af037	216	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=05827c69-a802-472f-bbe3-76629dfd57a7		0.0	1	61.0	sib	61.0	almamagmed	Registros biologicos	Fundación Alma	Registros restauración ecológica- Magdalena medio	http://doi.org/10.15472/r2s16u	2012-10-26	2012	10	26	2018-01-15	2018	01	15	14.6	Fund. Alma	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-alma.png	ONG	05827c69-a802-472f-bbe3-76629dfd57a7	http://www.gbif.org/publisher/05827c69-a802-472f-bbe3-76629dfd57a7
2233	2a337d5a-a784-4f8a-a947-46d69e0fa3eb	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	9543.0	iavh	9543.0	mamiferos_iavh	Registros biologicos	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Colección de Mamíferos del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH-M)	http://doi.org/10.15472/aghjkw	2012-08-24	2012	08	24	2022-03-18	2022	03	18	32.10	IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
2234	75bcbf8f-5e58-4714-9eba-382129702022	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	22983.0	iavh	22983.0	peces_coleccion_instituto_humboldt	Registros biologicos	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Colección de Peces de Agua Dulce del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH-P)	http://doi.org/10.15472/7oysm0	2012-08-24	2012	08	24	2022-03-18	2022	03	18	32.13	IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
2235	1fe5d5cd-0336-4664-b768-d38acf349c0a	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	110558.0	iavh	110558.0	herbario_instituto_humboldt	Registros biologicos	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Colección Herbario Federico Medem Bogotá - FMB	http://doi.org/10.15472/ighftu	2012-08-23	2012	08	23	2021-04-05	2021	04	05	32.1	IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
2236	3bef6fb2-9a1f-4d8d-b5f3-d6d23885905c	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	15839.0	iavh	15839.0	aves_iavh	Registros biologicos	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Colección de Aves del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH-A)	http://doi.org/10.15472/maeoiz	2012-08-23	2012	08	23	2022-02-01	2022	02	01	30.6	IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
2237	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	16220.0	iavh	16220.0	anfibios_coleccion_instituto_humboldt	Registros biologicos	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Colección de Anfibios del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH-Am)	http://doi.org/10.15472/dma300	2012-08-23	2012	08	23	2022-02-02	2022	02	02	37.5	IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
